"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","ï..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"190",20916,"C00445023","brett","guthrie","brettguthrie","KY","House",2,"R","1/6/2009","1/3/2019","repguthrie",6,695,0,0,518,0.745,1,NA,NA,NA,9973,"Guthrie, Brett",115,2017,"KY",2,0,2008,0,100,0.412999988,6,0,1,1,0,1,1,1,21,4,5,4,1,0,0,0,0,0,0,0,10000,0,0,1,0.148000002,1,0,0,0.140499994,0.085000016,22,4,6,5,2,2.838413477,2.365537405,5,1.371765971,3,245,19
"191",20920,"C00433391","chellie","pingree","chelliepingree","ME","House",1,"D","1/6/2009","1/3/2019","chelliepingree",0,2535,0,0,1741,0.687,0,NA,NA,NA,10124,"Pingree, Chellie",115,2017,"ME",1,1,2008,1,58,-0.421000004,2,0,0,0,0,0,0,0,11,3,2,2,0,0,0,0,0,0,0,0,3364,1,0,1,0.097999997,0,0,0,0.693499982,0.91900003,11,3,2,2,0,0.688980341,0.718308568,5,0.56578511,2,203,73
"192",20924,"C00439661","erik","paulsen","erikpaulsen","MN","House",3,"R","1/6/2009","1/3/2019","reperikpaulsen",1,4227,0,0,3575,0.846,1,NA,NA,NA,10116,"Paulsen, Erik",115,2017,"MN",3,0,2008,0,57,0.40200001,8,0,0,1,0,0,0,0,42,8,9,4,0,0,0,0,0,0,0,0,3249,1,0,1,0.210999995,1,0,0,0.129500017,0.095999993,43,8,9,4,0,2.140113115,3.664059639,5,1.15641129,3,245,42
"193",20924,"C00439661","erik","paulsen","erikpaulsen","MN","House",3,"R","1/6/2009","1/3/2019","Erik_Paulsen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10116,"Paulsen, Erik",115,2017,"MN",3,0,2008,0,57,0.40200001,8,0,0,1,0,0,0,0,42,8,9,4,0,0,0,0,0,0,0,0,3249,1,0,1,0.210999995,1,0,0,0.129500017,0.095999993,43,8,9,4,0,2.140113115,3.664059639,5,1.15641129,3,245,42
"194",20925,"C00441295","gregg","harper","greggharper","MS","House",3,"R","1/6/2009","1/3/2019","greggharper",0,2983,0,0,2159,0.724,1,NA,NA,NA,9977,"Harper, Gregg",115,2017,"MS",3,0,2008,0,66,0.384000003,4,0,1,1,0,1,1,0,20,3,7,4,4,1,0,0,0,0,0,0,4356,0,1,0,0,1,0,0,0.111500002,0.114,22,3,8,5,4,3.290504217,0.501935661,5,2.636534214,2,245,13
"195",20925,"C00441295","gregg","harper","greggharper","MS","House",3,"R","1/6/2009","1/3/2019","HarperCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9977,"Harper, Gregg",115,2017,"MS",3,0,2008,0,66,0.384000003,4,0,1,1,0,1,1,0,20,3,7,4,4,1,0,0,0,0,0,0,4356,0,1,0,0,1,0,0,0.111500002,0.114,22,3,8,5,4,3.290504217,0.501935661,5,2.636534214,2,245,13
"196",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","LuetkemeyerB",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10060,"Luetkemeyer, Blaine",115,2017,"MO",3,0,2008,0,68,0.44600001,8,0,1,0,0,0,0,0,18,7,7,3,0,1,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.173500016,0.05199999,19,8,8,4,1,1.64459753,3.011843443,5,1.371765971,2,245,73
"197",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","repblainepress",5,1409,0,0,1010,0.717,1,NA,NA,NA,10060,"Luetkemeyer, Blaine",115,2017,"MO",3,0,2008,0,68,0.44600001,8,0,1,0,0,0,0,0,18,7,7,3,0,1,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.173500016,0.05199999,19,8,8,4,1,1.64459753,3.011843443,5,1.371765971,2,245,73
"198",20926,"C00458679","blaine","luetkemeyer","blaineluetkemeyer","MO","House",3,"R","1/6/2009","1/3/2019","RepBlaine",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10060,"Luetkemeyer, Blaine",115,2017,"MO",3,0,2008,0,68,0.44600001,8,0,1,0,0,0,0,0,18,7,7,3,0,1,1,1,1,1,0,0,4624,0,0,1,0.197999999,1,0,0,0.173500016,0.05199999,19,8,8,4,1,1.64459753,3.011843443,5,1.371765971,2,245,73
"199",20927,"C00499467","dina","titus","dinatitus","NV","House",1,"D","1/6/2009","1/3/2019","dinatitus",2,5351,0,1,NA,NA,1,NA,NA,NA,10214,"Titus, Dina",115,2017,"NV",1,1,2012,1,62,-0.300999999,4,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,3844,0,0,1,0.160999998,0,0,0,0.573499978,0.799000025,14,1,1,0,0,0.191406116,0.579061687,3,0.537361205,1,203,153
"200",20927,"C00499467","dina","titus","dinatitus","NV","House",1,"D","1/6/2009","1/3/2019","repdinatitus",1,7183,0,1,NA,NA,1,NA,NA,NA,10214,"Titus, Dina",115,2017,"NV",1,1,2012,1,62,-0.300999999,4,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,3844,0,0,1,0.160999998,0,0,0,0.573499978,0.799000025,14,1,1,0,0,0.191406116,0.579061687,3,0.537361205,1,203,153
"201",20929,"C00444224","leonard","lance","leonardlance","NJ","House",7,"R","1/6/2009","1/3/2019","replancenj7",0,1429,0,0,1174,0.822,1,NA,NA,NA,10037,"Lance, Leonard",115,2017,"NJ",7,0,2008,0,54,0.328999996,12,0,0,0,0,0,0,0,20,3,3,2,0,2,1,1,0,1,0,0,2916,0,0,1,0.319999993,1,0,0,0.056499995,0.169,22,4,4,2,1,0.98185581,1.196054459,5,1.15641129,2,245,135
"202",20929,"C00444224","leonard","lance","leonardlance","NJ","House",7,"R","1/6/2009","1/3/2019","LeonardLanceNJ7",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10037,"Lance, Leonard",115,2017,"NJ",7,0,2008,0,54,0.328999996,12,0,0,0,0,0,0,0,20,3,3,2,0,2,1,1,0,1,0,0,2916,0,0,1,0.319999993,1,0,0,0.056499995,0.169,22,4,4,2,1,0.98185581,1.196054459,5,1.15641129,2,245,135
"203",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","peopleforben",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10061,"Lujan, Ben",115,2017,"NM",3,1,2008,0,62,-0.368000001,3,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,1,3844,0,0,0,0,0,0,1,0.640500009,0.865999997,43,2,1,1,0,0.84461683,0.878211915,5,0.56578511,2,203,48
"204",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","ChairmanDCCC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10061,"Lujan, Ben",115,2017,"NM",3,1,2008,0,62,-0.368000001,3,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,1,3844,0,0,0,0,0,0,1,0.640500009,0.865999997,43,2,1,1,0,0.84461683,0.878211915,5,0.56578511,2,203,48
"205",20932,"C00443689","ben","lujan","benlujan","NM","House",3,"D","1/6/2009","1/3/2019","repbenraylujan",2,1353,1,1,NA,NA,1,NA,NA,NA,10061,"Lujan, Ben",115,2017,"NM",3,1,2008,0,62,-0.368000001,3,0,0,0,0,0,0,0,43,2,1,1,0,0,0,0,0,0,0,1,3844,0,0,0,0,0,0,1,0.640500009,0.865999997,43,2,1,1,0,0.84461683,0.878211915,5,0.56578511,2,203,48
"206",20934,"C00450049","paul","tonko","paultonko","NY","House",20,"D","1/6/2009","1/3/2019","PaulTonko",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10215,"Tonko, Paul",115,2017,"NY",20,1,2008,0,68,-0.421999991,27,0,0,0,0,0,0,0,11,3,2,2,0,1,0,1,1,1,0,0,4624,0,0,1,0.514999986,0,0,0,0.694499969,0.920000017,12,3,3,3,1,0.804479361,0.164786115,5,0.56578511,2,203,53
"207",20934,"C00450049","paul","tonko","paultonko","NY","House",20,"D","1/6/2009","1/3/2019","reppaultonko",1,9151,1,1,NA,NA,1,NA,NA,NA,10215,"Tonko, Paul",115,2017,"NY",20,1,2008,0,68,-0.421999991,27,0,0,0,0,0,0,0,11,3,2,2,0,1,0,1,1,1,0,0,4624,0,0,1,0.514999986,0,0,0,0.694499969,0.920000017,12,3,3,3,1,0.804479361,0.164786115,5,0.56578511,2,203,53
"208",20941,"C00454694","marcia","fudge","marciafudge","OH","House",11,"D","11/19/2008","1/3/2019","mlfudge",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9947,"Fudge, Marcia",115,2017,"OH",11,1,2008,1,80,-0.583000004,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.855499983,1.08099997,8,0,0,0,0,0.098529212,0.10985741,5,0.56578511,1,203,181
"209",20941,"C00454694","marcia","fudge","marciafudge","OH","House",11,"D","11/19/2008","1/3/2019","repmarciafudge",6,4750,0,0,4002,0.843,1,NA,NA,NA,9947,"Fudge, Marcia",115,2017,"OH",11,1,2008,1,80,-0.583000004,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.855499983,1.08099997,8,0,0,0,0,0.098529212,0.10985741,5,0.56578511,1,203,181
"210",20944,"C00446906","kurt","schrader","kurtschrader","OR","House",5,"D","1/6/2009","1/3/2019","repschrader",6,1911,0,1,NA,NA,1,NA,NA,NA,10175,"Schrader, Kurt",115,2017,"OR",5,1,2008,0,54,-0.193000004,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.152999997,0,0,0,0.465499997,0.690999985,14,0,0,0,0,0.172426119,0.512921393,5,0.56578511,1,203,157
"211",20944,"C00446906","kurt","schrader","kurtschrader","OR","House",5,"D","1/6/2009","1/3/2019","VoteSchrader",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10175,"Schrader, Kurt",115,2017,"OR",5,1,2008,0,54,-0.193000004,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.152999997,0,0,0,0.465499997,0.690999985,14,0,0,0,0,0.172426119,0.512921393,5,0.56578511,1,203,157
"212",20946,"C00444620","glenn","thompson","glennthompson","PA","House",5,"R","1/6/2009","1/3/2019","congressmangt",5,5700,0,1,NA,NA,0,NA,NA,NA,10209,"Thompson, Glenn",115,2017,"PA",5,0,2008,0,67,0.307000011,18,0,1,0,0,0,0,0,11,4,5,4,1,0,0,0,0,0,0,0,4489,0,0,0,0,1,0,0,0.03450001,0.190999985,11,4,5,4,1,1.560262084,1.503967404,5,1.371765971,2,245,81
"213",20947,"C00444471","david","roe","davidroe","TN","House",1,"R","1/6/2009","1/3/2019","drphilroe",6,2470,0,1,NA,NA,0,NA,NA,NA,10144,"Roe, David",115,2017,"TN",1,0,2008,0,78,0.493000001,9,0,0,0,0,0,0,0,29,11,12,7,1,1,1,1,1,1,0,0,6084,0,1,0,0,1,0,0,0.220500007,0.004999999,30,12,13,8,2,3.204859734,2.268299103,5,2.421179533,2,245,14
"214",20948,"C00437913","pete","olson","peteolson","TX","House",22,"R","1/6/2009","1/3/2019","PeteOlson",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10109,"Olson, Pete",115,2017,"TX",22,0,2008,0,60,0.538999975,36,0,0,0,0,0,0,0,12,2,3,2,0,1,1,1,1,1,0,0,3600,0,0,0,0,1,0,0,0.266499966,0.040999975,13,3,4,3,1,0.82318455,1.005373597,5,1.15641129,2,245,159
"215",20948,"C00437913","pete","olson","peteolson","TX","House",22,"R","1/6/2009","1/3/2019","reppeteolson",5,5274,0,0,4749,0.9,1,NA,NA,NA,10109,"Olson, Pete",115,2017,"TX",22,0,2008,0,60,0.538999975,36,0,0,0,0,0,0,0,12,2,3,2,0,1,1,1,1,1,0,0,3600,0,0,0,0,1,0,0,0.266499966,0.040999975,13,3,4,3,1,0.82318455,1.005373597,5,1.15641129,2,245,159
"216",20949,"C00431684","jason","chaffetz","jasonchaffetz","UT","House",3,"R","1/6/2009","1/3/2019","jasoninthehouse",3,7531,0,1,NA,NA,0,NA,NA,NA,9868,"Chaffetz, Jason",115,2017,"UT",3,0,2008,0,74,0.647000015,4,0,0,1,1,1,0,0,14,3,3,1,0,0,0,0,0,0,0,0,5476,0,0,0,0,1,0,0,0.374500006,0.149000019,15,4,4,1,0,1.012197137,5.764413357,5,1.15641129,2,245,129
"217",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","gerryconnolly",4,4946,0,0,4436,0.897,1,NA,NA,NA,9885,"Connolly, Gerald",115,2017,"VA",11,1,2008,0,100,-0.308999985,11,0,0,0,0,0,0,0,23,2,2,1,1,1,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0.581499994,0.806999981,24,2,2,1,1,1.071619987,1.323465943,5,0.56578511,3,203,30
"218",20952,"C00445452","gerald","connolly","geraldconnolly","VA","House",11,"D","1/6/2009","1/3/2019","ElectConnolly",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9885,"Connolly, Gerald",115,2017,"VA",11,1,2008,0,100,-0.308999985,11,0,0,0,0,0,0,0,23,2,2,1,1,1,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0.581499994,0.806999981,24,2,2,1,1,1.071619987,1.323465943,5,0.56578511,3,203,30
"219",20954,"C00457556","mike","quigley","mikequigley","IL","House",5,"D","4/7/2009","1/3/2019","repmikequigley",6,8140,0,1,NA,NA,0,NA,NA,NA,10133,"Quigley, Mike",115,2017,"IL",5,1,2009,0,68,-0.319999993,18,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,4624,1,0,0,0,0,0,0,0.592499971,0.818000019,17,1,1,0,0,0.353539169,0.341993779,5,0.56578511,2,203,122
"220",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","JudyChuCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9870,"Chu, Judy",115,2017,"CA",27,1,2009,1,67,-0.488000005,53,0,0,0,0,0,0,0,21,2,2,2,0,0,0,0,0,0,0,0,4489,1,0,1,0.625999987,0,0,0,0.760500014,0.986000001,21,2,2,2,0,0.735599935,0.341993779,3,0.537361205,2,203,65
"221",20955,"C00458125","judy","chu","judychu","CA","House",27,"D","7/16/2009","1/3/2019","repjudychu",7,3439,0,0,2720,0.791,1,NA,NA,NA,9870,"Chu, Judy",115,2017,"CA",27,1,2009,1,67,-0.488000005,53,0,0,0,0,0,0,0,21,2,2,2,0,0,0,0,0,0,0,0,4489,1,0,1,0.625999987,0,0,0,0.760500014,0.986000001,21,2,2,2,0,0.735599935,0.341993779,3,0.537361205,2,203,65
"222",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","JohnGaramendi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9952,"Garamendi, John",115,2017,"CA",3,1,2009,0,59,-0.308999985,53,0,0,0,0,0,0,0,8,2,2,0,0,1,0,0,0,0,0,0,3481,0,0,1,0.625999987,0,0,0,0.581499994,0.806999981,9,2,2,0,0,0.389321625,0.164786115,5,0.56578511,2,203,116
"223",20958,"C00462697","john","garamendi","johngaramendi","CA","House",3,"D","11/3/2009","1/3/2019","repgaramendi",0,10410,1,0,6138,0.59,1,NA,NA,NA,9952,"Garamendi, John",115,2017,"CA",3,1,2009,0,59,-0.308999985,53,0,0,0,0,0,0,0,8,2,2,0,0,1,0,0,0,0,0,0,3481,0,0,1,0.625999987,0,0,0,0.581499994,0.806999981,9,2,2,0,0,0.389321625,0.164786115,5,0.56578511,2,203,116
"224",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9917,"Deutch, Theodore",115,2017,"FL",21,1,2010,0,63,-0.402999997,27,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.254999995,0,0,0,0.675499976,0.901000023,19,0,0,0,0,0.234006867,0.288375705,4,0.551573157,1,203,137
"225",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","TedDeutch",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9917,"Deutch, Theodore",115,2017,"FL",21,1,2010,0,63,-0.402999997,27,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.254999995,0,0,0,0.675499976,0.901000023,19,0,0,0,0,0.234006867,0.288375705,4,0.551573157,1,203,137
"226",20959,"C00469163","theodore","deutch","theodoredeutch","FL","House",22,"D","4/15/2010","1/3/2019","repteddeutch",3,4176,0,0,3045,0.729,1,NA,NA,NA,9917,"Deutch, Theodore",115,2017,"FL",21,1,2010,0,63,-0.402999997,27,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,1,0.254999995,0,0,0,0.675499976,0.901000023,19,0,0,0,0,0.234006867,0.288375705,4,0.551573157,1,203,137
"227",20962,"C00462556","tom","graves","tomgraves","GA","House",14,"R","6/8/2010","1/3/2019","reptomgraves",5,3277,0,1,NA,NA,1,NA,NA,NA,9967,"Graves, Tom",115,2017,"GA",14,0,2010,0,100,0.740999997,14,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10000,1,0,1,0.133000001,1,0,0,0.468499988,0.243000001,3,0,2,0,0,0.172193736,2.902984142,4,1.357553959,1,245,233
"228",20962,"C00462556","tom","graves","tomgraves","GA","House",14,"R","6/8/2010","1/3/2019","TomGravesGA14",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9967,"Graves, Tom",115,2017,"GA",14,0,2010,0,100,0.740999997,14,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10000,1,0,1,0.133000001,1,0,0,0.468499988,0.243000001,3,0,2,0,0,0.172193736,2.902984142,4,1.357553959,1,245,233
"229",20963,"C00433524","duncan","hunter","duncanhunter","CA","House",50,"R","1/6/2009","1/3/2019","rep_hunter",3,294,0,0,194,0.66,0,NA,NA,NA,9996,"Hunter, Duncan",115,2017,"CA",50,0,2008,0,64,0.513999999,53,0,1,0,0,0,0,0,17,5,5,1,0,1,0,0,0,0,0,0,4096,0,0,0,0,1,0,0,0.241500005,0.015999999,18,5,5,1,0,1.026976466,2.340314627,5,1.371765971,2,245,128
"230",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","reptomreed",5,1481,0,0,1104,0.745,1,NA,NA,NA,10137,"Reed, Tom",115,2017,"NY",23,0,2010,0,58,0.294,27,0,0,0,0,0,0,0,27,2,2,2,0,0,0,0,0,0,0,0,3364,1,0,0,0,1,0,0,0.021499999,0.203999996,27,2,2,2,0,0.80949682,1.991791368,4,1.142199278,2,245,161
"231",21101,"C00464032","tom","reed","tomreed","NY","House",23,"R","11/18/2010","1/3/2019","TomReedCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10137,"Reed, Tom",115,2017,"NY",23,0,2010,0,58,0.294,27,0,0,0,0,0,0,0,27,2,2,2,0,0,0,0,0,0,0,0,3364,1,0,0,0,1,0,0,0.021499999,0.203999996,27,2,2,2,0,0.80949682,1.991791368,4,1.142199278,2,245,161
"232",21102,"C00458976","terri","sewell","terrisewell","AL","House",7,"D","1/5/2011","1/3/2019","repterrisewell",5,3283,1,1,NA,NA,1,NA,NA,NA,10183,"Sewell, Terri",115,2017,"AL",7,1,2010,1,100,-0.389999986,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,10000,1,0,0,0,0,0,0,0.662499964,0.888000011,8,0,0,0,0,0.098529212,0.376598954,4,0.551573157,1,203,178
"233",21102,"C00458976","terri","sewell","terrisewell","AL","House",7,"D","1/5/2011","1/3/2019","Sewell4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10183,"Sewell, Terri",115,2017,"AL",7,1,2010,1,100,-0.389999986,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,10000,1,0,0,0,0,0,0,0.662499964,0.888000011,8,0,0,0,0,0.098529212,0.376598954,4,0.551573157,1,203,178
"234",21103,"C00461806","paul","gosar","paulgosar","AZ","House",4,"R","1/5/2011","1/3/2019","DrPaulGosar",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9961,"Gosar, Paul",115,2017,"AZ",4,0,2010,0,72,0.629000008,9,0,1,0,0,0,0,0,21,8,7,5,0,1,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.3565,0.131000012,22,8,7,5,0,1.818375349,0.99044621,3,1.343341947,2,245,62
"235",21103,"C00461806","paul","gosar","paulgosar","AZ","House",4,"R","1/5/2011","1/3/2019","repgosar",6,6931,0,0,5649,0.815,1,NA,NA,NA,9961,"Gosar, Paul",115,2017,"AZ",4,0,2010,0,72,0.629000008,9,0,1,0,0,0,0,0,21,8,7,5,0,1,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.3565,0.131000012,22,8,7,5,0,1.818375349,0.99044621,3,1.343341947,2,245,62
"236",21105,"C00492413","david","schweikert","davidschweikert","AZ","House",6,"R","1/5/2011","1/3/2019","DavidSchweikert",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10176,"Schweikert, David",115,2017,"AZ",6,0,2010,0,62,0.632000029,9,0,0,0,0,0,0,0,10,2,2,1,0,0,0,0,0,0,0,0,3844,1,0,1,0.231999993,1,0,0,0.359500021,0.134000033,10,2,2,1,0,0.505806446,0.585735202,4,1.142199278,1,245,199
"237",21105,"C00492413","david","schweikert","davidschweikert","AZ","House",6,"R","1/5/2011","1/3/2019","repdavid",5,3281,0,1,NA,NA,1,NA,NA,NA,10176,"Schweikert, David",115,2017,"AZ",6,0,2010,0,62,0.632000029,9,0,0,0,0,0,0,0,10,2,2,1,0,0,0,0,0,0,0,0,3844,1,0,1,0.231999993,1,0,0,0.359500021,0.134000033,10,2,2,1,0,0.505806446,0.585735202,4,1.142199278,1,245,199
"238",21106,"C00462374","eric","crawford","ericcrawford","AR","House",1,"R","1/5/2011","1/3/2019","reprickcrawford",4,3367,1,0,2372,0.704,0,NA,NA,NA,9894,"Crawford, Eric",115,2017,"AR",1,0,2010,0,100,0.381000012,4,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0.108500011,0.116999991,12,0,0,0,0,0.137940899,0.501078784,4,1.357553959,1,245,239
"239",21108,"C00477745","steve","womack","stevewomack","AR","House",3,"R","1/5/2011","1/3/2019","womack4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10247,"Womack, Steve",115,2017,"AR",3,0,2010,0,100,0.347000003,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,1,0,0,0.074500002,0.150999993,3,0,0,0,0,0.036948454,0.601882815,4,2.40696764,1,245,243
"240",21108,"C00477745","steve","womack","stevewomack","AR","House",3,"R","1/5/2011","1/3/2019","rep_stevewomack",5,4177,1,1,NA,NA,1,NA,NA,NA,10247,"Womack, Steve",115,2017,"AR",3,0,2010,0,100,0.347000003,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,1,0,0,0.074500002,0.150999993,3,0,0,0,0,0.036948454,0.601882815,4,2.40696764,1,245,243
"241",21109,"C00473272","jeff","denham","jeffdenham","CA","House",10,"R","1/5/2011","1/3/2019","JeffDenham",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9912,"Denham, Jeff",115,2017,"CA",10,0,2010,0,52,0.305999994,53,0,1,0,0,0,0,0,10,3,3,3,0,1,0,1,1,1,0,0,2704,0,0,1,0.625999987,1,0,0,0.033499993,0.192000002,11,3,4,4,1,0.954101622,2.305298328,4,1.357553959,2,245,139
"242",21109,"C00473272","jeff","denham","jeffdenham","CA","House",10,"R","1/5/2011","1/3/2019","repjeffdenham",3,2433,0,0,2003,0.823,1,NA,NA,NA,9912,"Denham, Jeff",115,2017,"CA",10,0,2010,0,52,0.305999994,53,0,1,0,0,0,0,0,10,3,3,3,0,1,0,1,1,1,0,0,2704,0,0,1,0.625999987,1,0,0,0.033499993,0.192000002,11,3,4,4,1,0.954101622,2.305298328,4,1.357553959,2,245,139
"243",21110,"C00476523","karen","bass","karenbass","CA","House",37,"D","1/5/2011","1/3/2019","KarenBassTweets",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9822,"Bass, Karen",115,2017,"CA",37,1,2010,1,81,-0.586000025,53,0,0,0,0,0,0,0,13,1,1,0,0,1,1,1,1,1,1,0,6561,0,0,1,0.625999987,0,0,0,0.858500004,1.083999991,14,2,2,1,1,0.435081929,0.35334906,4,0.551573157,2,203,107
"244",21110,"C00476523","karen","bass","karenbass","CA","House",37,"D","1/5/2011","1/3/2019","repkarenbass",6,3463,0,0,2954,0.853,1,NA,NA,NA,9822,"Bass, Karen",115,2017,"CA",37,1,2010,1,81,-0.586000025,53,0,0,0,0,0,0,0,13,1,1,0,0,1,1,1,1,1,1,0,6561,0,0,1,0.625999987,0,0,0,0.858500004,1.083999991,14,2,2,1,1,0.435081929,0.35334906,4,0.551573157,2,203,107
"245",21111,"C00470757","scott","tipton","scotttipton","CO","House",3,"R","1/5/2011","1/3/2019","ScottRTipton",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10213,"Tipton, Scott",115,2017,"CO",3,0,2010,0,55,0.453000009,7,0,0,0,0,0,0,0,33,15,15,8,1,2,2,2,2,2,0,0,3025,0,0,1,0.202000007,1,0,0,0.180500016,0.044999991,35,17,17,10,3,3.988283157,0.956917405,4,1.142199278,3,245,8
