"","icpsr","yearmonth","monthamount","monthdonors"
"790",14226,"2010Y7",82849,104
"791",14226,"2010Y8",87380,154
"792",14226,"2010Y9",115068,149
"793",14226,"2011Y1",1100,1
"794",14226,"2011Y10",2500,1
"795",14226,"2011Y11",0,0
"796",14226,"2011Y12",6000,5
"797",14226,"2011Y2",0,0
"798",14226,"2011Y3",3000,2
"799",14226,"2011Y4",0,0
"800",14226,"2011Y5",750,2
"801",14226,"2011Y6",2500,3
"802",14226,"2011Y7",2500,3
"803",14226,"2011Y8",0,0
"804",14226,"2011Y9",400,1
"805",14226,"2012Y1",0,0
"806",14226,"2012Y10",1000,1
"807",14226,"2012Y11",1000,1
"808",14226,"2012Y12",500,1
"809",14226,"2012Y2",1000,1
"810",14226,"2012Y3",5300,3
"811",14226,"2012Y4",0,0
"812",14226,"2012Y5",0,0
"813",14226,"2012Y6",4000,6
"814",14226,"2012Y7",0,0
"815",14226,"2012Y8",500,1
"816",14226,"2012Y9",1250,5
"817",14226,"2013Y1",0,0
"818",14226,"2013Y10",9250,11
"819",14226,"2013Y11",12750,19
"820",14226,"2013Y12",10500,22
"821",14226,"2013Y2",0,0
"822",14226,"2013Y3",2000,3
"823",14226,"2013Y4",500,1
"824",14226,"2013Y5",0,0
"825",14226,"2013Y6",1500,2
"826",14226,"2013Y7",2250,5
"827",14226,"2013Y8",0,0
"828",14226,"2013Y9",6750,9
"829",14226,"2014Y1",1000,1
"830",14226,"2014Y10",4500,3
"831",14226,"2014Y11",61150,42
"832",14226,"2014Y12",32400,34
"833",14226,"2014Y2",9750,11
"834",14226,"2014Y3",8200,11
"835",14226,"2014Y4",13400,17
"836",14226,"2014Y5",4750,4
"837",14226,"2014Y6",2600,1
"838",14226,"2014Y7",3250,7
"839",14226,"2014Y8",7500,10
"840",14226,"2014Y9",2750,6
"841",14226,"2015Y1",2250,3
"842",14226,"2015Y10",167537,215
"843",14226,"2015Y11",126398,190
"844",14226,"2015Y12",128835,155
"845",14226,"2015Y2",20300,10
"846",14226,"2015Y3",318661,189
"847",14226,"2015Y4",52450,55
"848",14226,"2015Y5",154600,126
"849",14226,"2015Y6",295750,256
"850",14226,"2015Y7",159055,158
"851",14226,"2015Y8",187180,260
"852",14226,"2015Y9",341308,319
"853",14226,"2016Y1",55175,48
"854",14226,"2016Y10",201483,539
"855",14226,"2016Y11",76751,140
"856",14226,"2016Y12",0,0
"857",14226,"2016Y2",72825,94
"858",14226,"2016Y3",285686,312
"859",14226,"2016Y4",195596,375
"860",14226,"2016Y5",396449,958
"861",14226,"2016Y6",856675,1437
"862",14226,"2016Y7",282875,685
"863",14226,"2016Y8",263702,842
"864",14226,"2016Y9",372000,1245
"865",14226,"2017Y1",0,0
"866",14226,"2017Y10",500,2
"867",14226,"2017Y11",3000,5
"868",14226,"2017Y12",1250,2
"869",14226,"2017Y2",0,0
"870",14226,"2017Y3",5000,2
"871",14226,"2017Y4",0,0
"872",14226,"2017Y5",16200,4
"873",14226,"2017Y6",22050,12
"874",14226,"2017Y7",2250,3
"875",14226,"2017Y8",1000,2
"876",14226,"2017Y9",3000,5
"877",14226,"2018Y1",500,1
"878",14226,"2018Y10",1850,3
"879",14226,"2018Y11",2200,3
"880",14226,"2018Y12",2000,4
"881",14226,"2018Y2",250,1
"882",14226,"2018Y3",0,0
"883",14226,"2018Y4",0,0
"884",14226,"2018Y5",8200,11
"885",14226,"2018Y6",13700,18
"886",14226,"2018Y7",0,0
"887",14226,"2018Y8",0,0
"888",14226,"2018Y9",6200,5
"889",14226,"2019Y1",500,1
"890",14226,"2019Y10",12750,8
"891",14226,"2019Y11",7500,8
"892",14226,"2019Y12",9920,11
"893",14226,"2019Y2",14000,9
"894",14226,"2019Y3",56850,53
"895",14226,"2019Y4",3500,3
"896",14226,"2019Y5",2500,4
"897",14226,"2019Y6",59500,57
"898",14226,"2019Y7",11200,9
"899",14226,"2019Y8",0,0
"900",14226,"2019Y9",27950,21
"901",14226,"2020Y1",7625,9
"902",14226,"2020Y10",36286,130
"903",14226,"2020Y11",11498,78
"904",14226,"2020Y12",7305,52
"905",14226,"2020Y2",2050,5
"906",14226,"2020Y3",2925,27
"907",14226,"2020Y4",1750,27
"908",14226,"2020Y5",7591,35
"909",14226,"2020Y6",8252,44
"910",14226,"2020Y7",6297,52
"911",14226,"2020Y8",6745,44
"912",14226,"2020Y9",26550,92
"913",14230,"2009Y1",2000,5
"914",14230,"2009Y10",4000,5
"915",14230,"2009Y11",33750,29
"916",14230,"2009Y12",20745,19
"917",14230,"2009Y2",4750,6
"918",14230,"2009Y3",9900,13
"919",14230,"2009Y4",11250,11
"920",14230,"2009Y5",17293,17
"921",14230,"2009Y6",31060,34
"922",14230,"2009Y7",21400,23
"923",14230,"2009Y8",63278,82
"924",14230,"2009Y9",25100,36
"925",14230,"2010Y1",6450,5
"926",14230,"2010Y10",12050,20
"927",14230,"2010Y11",9750,16
"928",14230,"2010Y12",15400,8
"929",14230,"2010Y2",1000,1
"930",14230,"2010Y3",34347,31
"931",14230,"2010Y4",24750,38
"932",14230,"2010Y5",31150,40
"933",14230,"2010Y6",52450,64
"934",14230,"2010Y7",10350,6
"935",14230,"2010Y8",33800,60
"936",14230,"2010Y9",77209,87
"937",14230,"2011Y1",3500,7
"938",14230,"2011Y10",5649,11
"939",14230,"2011Y11",50800,49
"940",14230,"2011Y12",250,1
"941",14230,"2011Y2",81093,82
"942",14230,"2011Y3",23250,34
"943",14230,"2011Y4",26500,27
"944",14230,"2011Y5",19800,23
"945",14230,"2011Y6",23550,22
"946",14230,"2011Y7",52400,70
"947",14230,"2011Y8",48859,76
"948",14230,"2011Y9",32843,64
"949",14230,"2012Y1",6850,6
"950",14230,"2012Y10",7280,19
"951",14230,"2012Y11",3078,7
"952",14230,"2012Y12",10350,13
"953",14230,"2012Y2",12250,16
"954",14230,"2012Y3",16100,42
"955",14230,"2012Y4",5311,8
"956",14230,"2012Y5",14550,12
"957",14230,"2012Y6",10800,27
"958",14230,"2012Y7",8603,19
"959",14230,"2012Y8",5700,18
"960",14230,"2012Y9",52650,114
"961",14230,"2013Y1",13500,21
"962",14230,"2013Y10",0,0
"963",14230,"2013Y11",0,0
"964",14230,"2013Y12",0,0
"965",14230,"2013Y2",0,0
"966",14230,"2013Y3",0,0
"967",14230,"2013Y4",0,0
"968",14230,"2013Y5",0,0
"969",14230,"2013Y6",0,0
"970",14230,"2013Y7",0,0
"971",14230,"2013Y8",0,0
"972",14230,"2013Y9",0,0
"973",14230,"2014Y1",0,0
"974",14230,"2014Y10",0,0
"975",14230,"2014Y11",0,0
"976",14230,"2014Y12",0,0
"977",14230,"2014Y2",0,0
"978",14230,"2014Y3",0,0
"979",14230,"2014Y4",0,0
"980",14230,"2014Y5",0,0
"981",14230,"2014Y6",0,0
"982",14230,"2014Y7",0,0
"983",14230,"2014Y8",0,0
"984",14230,"2014Y9",0,0
"985",14256,"2009Y1",0,0
"986",14256,"2009Y10",0,0
"987",14256,"2009Y11",1000,1
"988",14256,"2009Y12",3400,2
"989",14256,"2009Y2",6500,5
"990",14256,"2009Y3",64000,75
"991",14256,"2009Y4",14880,37
"992",14256,"2009Y5",17520,41
"993",14256,"2009Y6",9505,12
"994",14256,"2009Y7",2400,1
"995",14256,"2009Y8",2000,2
"996",14256,"2009Y9",3900,6
"997",14256,"2010Y1",1000,1
"998",14256,"2010Y10",36500,35
"999",14256,"2010Y11",2000,2
"1000",14256,"2010Y12",500,1
"1001",14256,"2010Y2",11750,12
"1002",14256,"2010Y3",90050,76
"1003",14256,"2010Y4",19550,44
"1004",14256,"2010Y5",29750,29
"1005",14256,"2010Y6",18050,16
"1006",14256,"2010Y7",7250,10
"1007",14256,"2010Y8",7450,13
"1008",14256,"2010Y9",9550,11
"1009",14256,"2011Y1",0,0
"1010",14256,"2011Y10",0,0
"1011",14256,"2011Y11",0,0
"1012",14256,"2011Y12",3250,4
"1013",14256,"2011Y2",0,0
"1014",14256,"2011Y3",2850,4
"1015",14256,"2011Y4",25450,54
"1016",14256,"2011Y5",6105,16
"1017",14256,"2011Y6",19000,12
"1018",14256,"2011Y7",3800,4
"1019",14256,"2011Y8",2000,2
"1020",14256,"2011Y9",4000,5
"1021",14256,"2012Y1",1000,1
"1022",14256,"2012Y10",14425,36
"1023",14256,"2012Y11",4525,4
"1024",14256,"2012Y12",0,0
"1025",14256,"2012Y2",0,0
"1026",14256,"2012Y3",7490,22
"1027",14256,"2012Y4",36949,61
"1028",14256,"2012Y5",28376,54
"1029",14256,"2012Y6",2200,2
"1030",14256,"2012Y7",1450,4
"1031",14256,"2012Y8",3000,5
"1032",14256,"2012Y9",8450,16
"1033",14256,"2013Y1",0,0
"1034",14256,"2013Y10",1950,5
"1035",14256,"2013Y11",1950,8
"1036",14256,"2013Y12",2500,4
"1037",14256,"2013Y2",250,1
"1038",14256,"2013Y3",18700,38
"1039",14256,"2013Y4",36600,53
"1040",14256,"2013Y5",43859,38
"1041",14256,"2013Y6",44300,31
"1042",14256,"2013Y7",3000,2
"1043",14256,"2013Y8",1800,3
"1044",14256,"2013Y9",13000,22
"1045",14256,"2014Y1",13000,7
"1046",14256,"2014Y10",0,0
"1047",14256,"2014Y11",0,0
"1048",14256,"2014Y12",0,0
"1049",14256,"2014Y2",1000,1
"1050",14256,"2014Y3",0,0
"1051",14256,"2014Y4",0,0
"1052",14256,"2014Y5",0,0
"1053",14256,"2014Y6",0,0
"1054",14256,"2014Y7",0,0
"1055",14256,"2014Y8",0,0
"1056",14256,"2014Y9",0,0
"1057",14263,"2013Y1",250,1
"1058",14263,"2013Y10",2950,5
"1059",14263,"2013Y11",9894,25
"1060",14263,"2013Y12",69235,73
"1061",14263,"2013Y2",1000,3
"1062",14263,"2013Y3",11850,22
"1063",14263,"2013Y4",4500,5
"1064",14263,"2013Y5",18250,11
"1065",14263,"2013Y6",14600,21
"1066",14263,"2013Y7",20250,22
"1067",14263,"2013Y8",0,0
"1068",14263,"2013Y9",25350,25
"1069",14263,"2014Y1",6500,7
"1070",14263,"2014Y10",117620,203
"1071",14263,"2014Y11",17450,14
"1072",14263,"2014Y12",0,0
"1073",14263,"2014Y2",28300,25
"1074",14263,"2014Y3",54850,66
"1075",14263,"2014Y4",24150,37
"1076",14263,"2014Y5",18450,29
"1077",14263,"2014Y6",58450,70
"1078",14263,"2014Y7",43500,67
"1079",14263,"2014Y8",57220,79
"1080",14263,"2014Y9",123664,191
"1081",14263,"2015Y1",4164,11
"1082",14263,"2015Y10",16050,93
"1083",14263,"2015Y11",18614,91
"1084",14263,"2015Y12",29653,89
"1085",14263,"2015Y2",15336,26
"1086",14263,"2015Y3",88939,82
"1087",14263,"2015Y4",1414,10
"1088",14263,"2015Y5",2544,20
"1089",14263,"2015Y6",45382,54
"1090",14263,"2015Y7",9189,29
"1091",14263,"2015Y8",15440,59
"1092",14263,"2015Y9",49078,101
"1093",14263,"2016Y1",33228,93
"1094",14263,"2016Y10",147293,899
"1095",14263,"2016Y11",54040,334
"1096",14263,"2016Y12",1862,17
"1097",14263,"2016Y2",16358,89
"1098",14263,"2016Y3",30247,172
"1099",14263,"2016Y4",29085,132
"1100",14263,"2016Y5",18138,164
"1101",14263,"2016Y6",88019,337
"1102",14263,"2016Y7",24072,208
"1103",14263,"2016Y8",90362,454
"1104",14263,"2016Y9",112794,502
"1105",14263,"2017Y1",1450,14
"1106",14263,"2017Y10",5053,91
"1107",14263,"2017Y11",8398,104
"1108",14263,"2017Y12",39718,129
"1109",14263,"2017Y2",1375,10
"1110",14263,"2017Y3",27685,49
"1111",14263,"2017Y4",8205,44
"1112",14263,"2017Y5",5628,40
"1113",14263,"2017Y6",11772,56
"1114",14263,"2017Y7",7497,88
"1115",14263,"2017Y8",6697,73
"1116",14263,"2017Y9",6497,84
"1117",14263,"2018Y1",4758,94
"1118",14263,"2018Y10",0,0
"1119",14263,"2018Y11",0,0
"1120",14263,"2018Y12",0,0
"1121",14263,"2018Y2",8355,19
"1122",14263,"2018Y3",0,0
"1123",14263,"2018Y4",500,1
"1124",14263,"2018Y5",2700,1
"1125",14263,"2018Y6",0,0
"1126",14263,"2018Y7",0,0
"1127",14263,"2018Y8",0,0
"1128",14263,"2018Y9",5000,2
"1129",14280,"2009Y1",0,0
"1130",14280,"2009Y10",64000,58
"1131",14280,"2009Y11",4500,5
"1132",14280,"2009Y12",19400,11
"1133",14280,"2009Y2",0,0
"1134",14280,"2009Y3",13400,23
"1135",14280,"2009Y4",16900,14
"1136",14280,"2009Y5",26400,75
"1137",14280,"2009Y6",81550,76
"1138",14280,"2009Y7",4500,5
"1139",14280,"2009Y8",30850,21
"1140",14280,"2009Y9",20200,12
"1141",14280,"2010Y1",2000,2
"1142",14280,"2010Y10",6800,5
"1143",14280,"2010Y11",500,1
"1144",14280,"2010Y12",0,0
"1145",14280,"2010Y2",10700,15
"1146",14280,"2010Y3",13250,12
"1147",14280,"2010Y4",16150,19
"1148",14280,"2010Y5",32800,38
"1149",14280,"2010Y6",13800,13
"1150",14280,"2010Y7",12250,13
"1151",14280,"2010Y8",5750,22
"1152",14280,"2010Y9",21750,33
"1153",14280,"2011Y1",0,0
"1154",14280,"2011Y10",15550,22
"1155",14280,"2011Y11",24500,12
"1156",14280,"2011Y12",15500,11
"1157",14280,"2011Y2",0,0
"1158",14280,"2011Y3",600,2
"1159",14280,"2011Y4",0,0
"1160",14280,"2011Y5",0,0
"1161",14280,"2011Y6",12500,12
"1162",14280,"2011Y7",1000,1
"1163",14280,"2011Y8",3500,4
"1164",14280,"2011Y9",52049,41
"1165",14280,"2012Y1",2000,2
"1166",14280,"2012Y10",192550,196
"1167",14280,"2012Y11",61750,68
"1168",14280,"2012Y12",1000,1
"1169",14280,"2012Y2",3000,4
"1170",14280,"2012Y3",1500,2
"1171",14280,"2012Y4",9000,7
"1172",14280,"2012Y5",5500,5
"1173",14280,"2012Y6",53243,29
"1174",14280,"2012Y7",88800,71
"1175",14280,"2012Y8",155550,126
"1176",14280,"2012Y9",134480,119
"1177",14280,"2013Y1",0,0
"1178",14280,"2013Y10",15000,10
"1179",14280,"2013Y11",71800,46
"1180",14280,"2013Y12",102600,80
"1181",14280,"2013Y2",0,0
"1182",14280,"2013Y3",500,1
"1183",14280,"2013Y4",10400,4
"1184",14280,"2013Y5",6050,4
"1185",14280,"2013Y6",27200,15
"1186",14280,"2013Y7",42450,23
"1187",14280,"2013Y8",95800,72
"1188",14280,"2013Y9",49750,35
"1189",14280,"2014Y1",35800,23
"1190",14280,"2014Y10",0,0
"1191",14280,"2014Y11",0,0
"1192",14280,"2014Y12",0,0
"1193",14280,"2014Y2",39700,25
"1194",14280,"2014Y3",5100,4
"1195",14280,"2014Y4",3100,2
"1196",14280,"2014Y5",2600,1
"1197",14280,"2014Y6",0,0
"1198",14280,"2014Y7",0,0
"1199",14280,"2014Y8",58600,26
"1200",14280,"2014Y9",0,0
"1201",14290,"2009Y1",1000,1
"1202",14290,"2009Y10",12200,6
"1203",14290,"2009Y11",1040,2
"1204",14290,"2009Y12",0,0
"1205",14290,"2009Y2",0,0
"1206",14290,"2009Y3",40,1
"1207",14290,"2009Y4",400,1
"1208",14290,"2009Y5",500,1
"1209",14290,"2009Y6",5810,7
"1210",14290,"2009Y7",2460,6
"1211",14290,"2009Y8",18500,25
"1212",14290,"2009Y9",1640,5
"1213",14290,"2010Y1",62956,104
"1214",14290,"2010Y10",13100,10
"1215",14290,"2010Y11",0,0
"1216",14290,"2010Y12",0,0
"1217",14290,"2010Y2",16210,19
"1218",14290,"2010Y3",2250,3
"1219",14290,"2010Y4",8500,5
"1220",14290,"2010Y5",1550,3
"1221",14290,"2010Y6",2950,3
"1222",14290,"2010Y7",0,0
"1223",14290,"2010Y8",13000,6
"1224",14290,"2010Y9",280,2
"1225",14290,"2011Y1",530,3
"1226",14290,"2011Y10",0,0
"1227",14290,"2011Y11",0,0
"1228",14290,"2011Y12",0,0
"1229",14290,"2011Y2",750,2
"1230",14290,"2011Y3",0,0
"1231",14290,"2011Y4",1000,1
"1232",14290,"2011Y5",330,3
"1233",14290,"2011Y6",3900,3
"1234",14290,"2011Y7",50,1
"1235",14290,"2011Y8",70,2
"1236",14290,"2011Y9",0,0
"1237",14290,"2012Y1",0,0
"1238",14290,"2012Y10",0,0
"1239",14290,"2012Y11",0,0
"1240",14290,"2012Y12",0,0
"1241",14290,"2012Y2",0,0
"1242",14290,"2012Y3",0,0
"1243",14290,"2012Y4",0,0
"1244",14290,"2012Y5",0,0
"1245",14290,"2012Y6",0,0
"1246",14290,"2012Y7",0,0
"1247",14290,"2012Y8",0,0
"1248",14290,"2012Y9",0,0
"1249",14307,"2009Y1",4200,2
"1250",14307,"2009Y10",10850,10
"1251",14307,"2009Y11",137000,108
"1252",14307,"2009Y12",83851,87
"1253",14307,"2009Y2",193300,151
"1254",14307,"2009Y3",176875,194
"1255",14307,"2009Y4",36650,43
"1256",14307,"2009Y5",99250,135
"1257",14307,"2009Y6",329981,325
"1258",14307,"2009Y7",29300,62
"1259",14307,"2009Y8",79000,86
"1260",14307,"2009Y9",147150,175
"1261",14307,"2010Y1",41500,41
"1262",14307,"2010Y10",44250,94
"1263",14307,"2010Y11",1050,6
"1264",14307,"2010Y12",585,2
"1265",14307,"2010Y2",26150,31
"1266",14307,"2010Y3",187850,261
"1267",14307,"2010Y4",120550,118
"1268",14307,"2010Y5",30250,46
"1269",14307,"2010Y6",74706,137
"1270",14307,"2010Y7",40527,95
"1271",14307,"2010Y8",19750,49
"1272",14307,"2010Y9",21550,23
"1273",14307,"2011Y1",0,0
"1274",14307,"2011Y10",500,1
"1275",14307,"2011Y11",1500,5
"1276",14307,"2011Y12",7300,9
"1277",14307,"2011Y2",0,0
"1278",14307,"2011Y3",450,2
"1279",14307,"2011Y4",0,0
"1280",14307,"2011Y5",250,1
"1281",14307,"2011Y6",20025,41
"1282",14307,"2011Y7",5800,19
"1283",14307,"2011Y8",19775,54
"1284",14307,"2011Y9",5750,11
"1285",14307,"2012Y1",1000,3
"1286",14307,"2012Y10",7400,11
"1287",14307,"2012Y11",0,0
"1288",14307,"2012Y12",1000,1
"1289",14307,"2012Y2",0,0
"1290",14307,"2012Y3",1750,3
"1291",14307,"2012Y4",2000,2
"1292",14307,"2012Y5",0,0
"1293",14307,"2012Y6",8500,9
"1294",14307,"2012Y7",15250,39
"1295",14307,"2012Y8",8250,19
"1296",14307,"2012Y9",2000,7
"1297",14307,"2013Y1",0,0
"1298",14307,"2013Y10",0,0
"1299",14307,"2013Y11",500,1
"1300",14307,"2013Y12",12600,10
"1301",14307,"2013Y2",5500,5
"1302",14307,"2013Y3",4750,5
"1303",14307,"2013Y4",17900,15
"1304",14307,"2013Y5",49450,55
"1305",14307,"2013Y6",34700,62
"1306",14307,"2013Y7",2000,4
"1307",14307,"2013Y8",0,0
"1308",14307,"2013Y9",4450,4
"1309",14307,"2014Y1",0,0
"1310",14307,"2014Y10",2250,3
"1311",14307,"2014Y11",0,0
"1312",14307,"2014Y12",750,3
"1313",14307,"2014Y2",42250,26
"1314",14307,"2014Y3",26464,17
"1315",14307,"2014Y4",0,0
"1316",14307,"2014Y5",19150,15
"1317",14307,"2014Y6",42650,45
"1318",14307,"2014Y7",10500,25
"1319",14307,"2014Y8",16500,42
"1320",14307,"2014Y9",16850,17
"1321",14307,"2015Y1",4700,4
"1322",14307,"2015Y10",113568,111
"1323",14307,"2015Y11",71798,90
"1324",14307,"2015Y12",68753,123
"1325",14307,"2015Y2",42150,25
"1326",14307,"2015Y3",154365,151
"1327",14307,"2015Y4",46390,27
"1328",14307,"2015Y5",257293,201
"1329",14307,"2015Y6",252197,293
"1330",14307,"2015Y7",57150,93
"1331",14307,"2015Y8",57423,72
"1332",14307,"2015Y9",107492,122
"1333",14307,"2016Y1",3902,35
"1334",14307,"2016Y10",46057,244
"1335",14307,"2016Y11",7885,19
"1336",14307,"2016Y12",250,1
"1337",14307,"2016Y2",31401,94
"1338",14307,"2016Y3",81366,226
"1339",14307,"2016Y4",71255,123
"1340",14307,"2016Y5",77728,207
"1341",14307,"2016Y6",160334,349
"1342",14307,"2016Y7",4205,19
"1343",14307,"2016Y8",69545,246
"1344",14307,"2016Y9",85579,313
"1345",14307,"2017Y1",4295,23
"1346",14307,"2017Y10",250,5
"1347",14307,"2017Y11",1,1
"1348",14307,"2017Y12",8405,11
"1349",14307,"2017Y2",1910,14
"1350",14307,"2017Y3",7648,26
"1351",14307,"2017Y4",457,7
"1352",14307,"2017Y5",2680,23
"1353",14307,"2017Y6",500,1
"1354",14307,"2017Y7",285,2
"1355",14307,"2017Y8",1,1
"1356",14307,"2017Y9",1436,10
"1357",14307,"2018Y1",8700,32
"1358",14307,"2018Y10",30062,35
"1359",14307,"2018Y11",4817,12
"1360",14307,"2018Y12",12935,21
"1361",14307,"2018Y2",150,2
"1362",14307,"2018Y3",27720,67
"1363",14307,"2018Y4",59,8
"1364",14307,"2018Y5",375,11
"1365",14307,"2018Y6",4020,11
"1366",14307,"2018Y7",3004,14
"1367",14307,"2018Y8",5762,5
"1368",14307,"2018Y9",33825,50
"1369",14307,"2019Y1",35,3
"1370",14307,"2019Y10",1575,14
"1371",14307,"2019Y11",5695,6
"1372",14307,"2019Y12",1445,6
"1373",14307,"2019Y2",90,4
"1374",14307,"2019Y3",3311,31
"1375",14307,"2019Y4",1832,7
"1376",14307,"2019Y5",11009,14
"1377",14307,"2019Y6",6250,20
"1378",14307,"2019Y7",23425,56
"1379",14307,"2019Y8",3836,16
"1380",14307,"2019Y9",16167,27
"1381",14307,"2020Y1",245,4
"1382",14307,"2020Y10",12949,37
"1383",14307,"2020Y11",11829,63
"1384",14307,"2020Y12",11117,33
"1385",14307,"2020Y2",1027,14
"1386",14307,"2020Y3",4989,6
"1387",14307,"2020Y4",644,16
"1388",14307,"2020Y5",1772,40
"1389",14307,"2020Y6",961,30
"1390",14307,"2020Y7",771,18
"1391",14307,"2020Y8",1560,10
"1392",14307,"2020Y9",16208,63
"1393",14400,"2009Y1",0,0
"1394",14400,"2009Y10",0,0
"1395",14400,"2009Y11",0,0
"1396",14400,"2009Y12",0,0
"1397",14400,"2009Y2",0,0
"1398",14400,"2009Y3",0,0
"1399",14400,"2009Y4",0,0
"1400",14400,"2009Y5",0,0
"1401",14400,"2009Y6",0,0
"1402",14400,"2009Y7",0,0
"1403",14400,"2009Y8",0,0
"1404",14400,"2009Y9",0,0
"1405",14400,"2010Y1",0,0
"1406",14400,"2010Y10",0,0
"1407",14400,"2010Y11",0,0
"1408",14400,"2010Y12",0,0
"1409",14400,"2010Y2",0,0
"1410",14400,"2010Y3",0,0
"1411",14400,"2010Y4",0,0
"1412",14400,"2010Y5",0,0
"1413",14400,"2010Y6",0,0
"1414",14400,"2010Y7",0,0
"1415",14400,"2010Y8",0,0
"1416",14400,"2010Y9",0,0
"1417",14400,"2011Y1",0,0
"1418",14400,"2011Y10",0,0
"1419",14400,"2011Y11",0,0
"1420",14400,"2011Y12",0,0
"1421",14400,"2011Y2",0,0
"1422",14400,"2011Y3",0,0
"1423",14400,"2011Y4",0,0
"1424",14400,"2011Y5",0,0
"1425",14400,"2011Y6",0,0
"1426",14400,"2011Y7",0,0
"1427",14400,"2011Y8",0,0
"1428",14400,"2011Y9",0,0
"1429",14400,"2012Y1",0,0
"1430",14400,"2012Y10",0,0
"1431",14400,"2012Y11",0,0
"1432",14400,"2012Y12",0,0
"1433",14400,"2012Y2",0,0
"1434",14400,"2012Y3",0,0
"1435",14400,"2012Y4",0,0
"1436",14400,"2012Y5",0,0
"1437",14400,"2012Y6",0,0
"1438",14400,"2012Y7",0,0
"1439",14400,"2012Y8",0,0
"1440",14400,"2012Y9",0,0
"1441",14435,"2009Y1",13850,11
"1442",14435,"2009Y10",25955,32
"1443",14435,"2009Y11",19300,17
"1444",14435,"2009Y12",26800,29
"1445",14435,"2009Y2",4400,3
"1446",14435,"2009Y3",33450,36
"1447",14435,"2009Y4",17750,23
"1448",14435,"2009Y5",4250,4
"1449",14435,"2009Y6",53450,53
"1450",14435,"2009Y7",101200,103
"1451",14435,"2009Y8",58566,58
"1452",14435,"2009Y9",8500,10
"1453",14435,"2010Y1",24700,33
"1454",14435,"2010Y10",38550,55
"1455",14435,"2010Y11",6500,6
"1456",14435,"2010Y12",0,0
"1457",14435,"2010Y2",18150,14
"1458",14435,"2010Y3",118783,124
"1459",14435,"2010Y4",7751,15
"1460",14435,"2010Y5",18167,27
"1461",14435,"2010Y6",71000,91
"1462",14435,"2010Y7",16700,22
"1463",14435,"2010Y8",10500,12
"1464",14435,"2010Y9",27000,36
"1465",14435,"2011Y1",0,0
"1466",14435,"2011Y10",1000,2
"1467",14435,"2011Y11",23250,34
"1468",14435,"2011Y12",8500,9
"1469",14435,"2011Y2",2000,1
"1470",14435,"2011Y3",20900,22
"1471",14435,"2011Y4",250,1
"1472",14435,"2011Y5",4250,6
"1473",14435,"2011Y6",40750,39
"1474",14435,"2011Y7",9000,14
"1475",14435,"2011Y8",3500,4
"1476",14435,"2011Y9",17050,24
"1477",14435,"2012Y1",0,0
"1478",14435,"2012Y10",1250,2
"1479",14435,"2012Y11",9715,6
"1480",14435,"2012Y12",6500,11
"1481",14435,"2012Y2",2250,4
"1482",14435,"2012Y3",17950,20
"1483",14435,"2012Y4",19000,13
"1484",14435,"2012Y5",228400,180
"1485",14435,"2012Y6",44400,45
"1486",14435,"2012Y7",3000,3
"1487",14435,"2012Y8",10250,7
"1488",14435,"2012Y9",5400,3
"1489",14435,"2013Y1",201810,185
"1490",14435,"2013Y10",12974,13
"1491",14435,"2013Y11",56462,46
"1492",14435,"2013Y12",547578,318
"1493",14435,"2013Y2",887704,697
"1494",14435,"2013Y3",1955060,1547
"1495",14435,"2013Y4",1481605,1233
"1496",14435,"2013Y5",1016239,1125
"1497",14435,"2013Y6",868819,1038
"1498",14435,"2013Y7",59025,35
"1499",14435,"2013Y8",14525,13
"1500",14435,"2013Y9",91500,53
"1501",14435,"2014Y1",35550,30
"1502",14435,"2014Y10",170270,204
"1503",14435,"2014Y11",37000,23
"1504",14435,"2014Y12",500,1
"1505",14435,"2014Y2",93550,59
"1506",14435,"2014Y3",371300,218
"1507",14435,"2014Y4",144337,106
"1508",14435,"2014Y5",304634,304
"1509",14435,"2014Y6",258033,213
"1510",14435,"2014Y7",251900,190
"1511",14435,"2014Y8",168350,123
"1512",14435,"2014Y9",240090,243
"1513",14435,"2015Y1",6620,7
"1514",14435,"2015Y10",430,14
"1515",14435,"2015Y11",3294,20
"1516",14435,"2015Y12",9205,31
"1517",14435,"2015Y2",150,3
"1518",14435,"2015Y3",400,4
"1519",14435,"2015Y4",1630,18
"1520",14435,"2015Y5",750,14
"1521",14435,"2015Y6",1016,13
"1522",14435,"2015Y7",13480,28
"1523",14435,"2015Y8",4273,24
"1524",14435,"2015Y9",180,13
"1525",14435,"2016Y1",2838,23
"1526",14435,"2016Y10",2442,32
"1527",14435,"2016Y11",1583,26
"1528",14435,"2016Y12",2685,34
"1529",14435,"2016Y2",2422,33
"1530",14435,"2016Y3",2858,37
"1531",14435,"2016Y4",2348,30
"1532",14435,"2016Y5",9503,26
"1533",14435,"2016Y6",269404,155
"1534",14435,"2016Y7",40503,63
"1535",14435,"2016Y8",4787,36
"1536",14435,"2016Y9",10712,38
"1537",14435,"2017Y1",245,24
"1538",14435,"2017Y10",47869,94
"1539",14435,"2017Y11",20831,66
"1540",14435,"2017Y12",150862,199
"1541",14435,"2017Y2",5140,42
"1542",14435,"2017Y3",5990,34
"1543",14435,"2017Y4",15929,42
"1544",14435,"2017Y5",67310,64
"1545",14435,"2017Y6",18895,52
"1546",14435,"2017Y7",21335,77
"1547",14435,"2017Y8",64940,105
